"","add_to_cart_order","reordered","order_number","order_dow","order_hour_of_day","days_since_prior_order","aisle_id","department_id"
"61023",3,1,8,1,0,30,83,4
"61024",17,1,21,0,7,21,83,4
"61025",8,1,10,0,17,2,83,4
"61026",4,1,55,4,16,13,83,4
"61027",6,0,12,6,16,12,83,4
"61028",1,1,20,6,15,14,83,4
"61029",18,1,12,1,15,30,83,4
"61030",5,1,23,6,22,7,83,4
"61031",3,1,16,6,11,9,83,4
"61032",10,1,44,6,19,27,83,4
"61033",9,1,6,5,15,6,83,4
"61034",2,1,98,0,17,4,83,4
"61035",3,1,30,0,13,29,83,4
"61036",5,1,35,0,9,7,83,4
"61037",7,1,29,0,19,10,83,4
"61038",13,1,11,2,14,30,83,4
"61039",6,1,15,6,8,18,83,4
"61040",4,1,23,4,10,5,83,4
"61041",10,0,6,6,21,30,83,4
"61042",4,0,18,5,13,5,83,4
"61043",1,1,10,6,16,30,83,4
"61044",5,0,17,4,22,30,83,4
"61045",6,1,19,1,18,30,83,4
"61046",2,1,6,6,16,7,83,4
"61047",11,1,28,2,7,6,83,4
"61048",2,1,10,0,22,14,83,4
"61049",21,1,28,1,18,7,83,4
"61050",9,0,28,3,12,14,83,4
"61051",8,0,5,6,20,21,83,4
"61052",2,1,4,1,22,7,83,4
"61053",13,0,4,0,8,22,83,4
"61054",4,1,4,2,15,30,83,4
"61055",23,1,36,0,7,8,83,4
"61056",13,1,8,2,9,13,83,4
"61057",4,0,6,0,12,30,69,15
"61058",6,0,4,3,10,30,83,4
"61059",1,1,27,3,16,5,83,4
"61060",9,0,18,0,14,12,83,4
"61061",11,0,29,6,17,4,83,4
"61062",5,0,6,2,21,15,83,4
"61063",11,0,11,1,8,30,83,4
"61064",15,0,4,6,10,30,83,4
"61065",2,0,11,4,14,30,83,4
"61066",5,0,17,0,12,3,83,4
"61067",4,1,7,6,12,30,83,4
"61068",3,0,25,2,12,13,83,4
"61069",17,0,5,6,11,30,83,4
"61070",24,0,18,5,10,30,83,4
"61071",15,0,4,1,9,24,83,4
"61072",4,0,4,4,17,30,83,4
"61073",17,0,5,6,10,5,83,4
"61074",6,1,17,5,17,30,83,4
"61075",1,0,13,5,22,19,83,4
"61076",3,1,21,1,9,21,83,4
"61077",6,1,71,0,9,5,83,4
"61078",11,1,8,0,12,30,83,4
"61079",6,1,15,6,16,27,83,4
"61080",3,1,12,5,7,6,83,4
"61081",1,0,7,2,15,14,8,3
"61082",1,0,5,4,19,30,8,3
"61083",2,1,16,5,1,11,8,3
"61084",5,0,4,0,12,26,8,3
"61085",7,0,4,1,14,0,98,7
"61086",2,1,11,5,12,12,98,7
"61087",8,1,42,6,10,6,98,7
"61088",8,1,12,3,12,6,98,7
"61089",5,1,7,4,18,30,31,7
"61090",9,0,54,4,11,8,31,7
"61091",7,1,19,1,18,30,31,7
"61092",8,0,14,3,22,7,31,7
"61093",20,0,37,5,12,4,31,7
"61094",7,0,18,3,10,8,24,4
"61095",6,1,23,4,8,3,24,4
"61096",14,1,7,1,7,12,3,19
"61097",1,1,6,6,11,7,3,19
"61098",1,0,55,5,9,1,78,19
"61099",6,0,5,6,9,6,131,9
"61100",3,1,6,0,19,7,107,19
"61101",6,1,27,2,17,12,121,14
"61102",4,1,4,0,13,12,90,7
"61103",2,0,5,0,16,6,93,3
"61104",2,1,6,6,14,30,93,3
"61105",1,0,4,2,10,24,93,3
"61106",5,1,6,4,16,24,98,7
"61107",11,1,50,0,10,8,98,7
"61108",10,1,16,3,19,0,98,7
"61109",12,1,30,2,21,0,120,16
"61110",13,0,12,1,20,7,120,16
"61111",5,1,7,4,8,8,120,16
"61112",3,0,4,3,14,30,120,16
"61113",5,0,35,6,10,14,120,16
"61114",3,1,17,0,15,9,120,16
"61115",2,0,13,6,11,30,120,16
"61116",3,1,10,1,15,28,120,16
"61117",12,1,54,0,14,0,120,16
"61118",1,1,15,1,11,1,120,16
"61119",13,1,18,4,11,30,120,16
"61120",2,0,17,2,8,30,120,16
"61121",4,1,4,6,8,30,120,16
"61122",5,1,34,2,15,19,120,16
"61123",11,1,43,0,20,6,120,16
"61124",16,1,30,6,9,15,120,16
"61125",20,1,15,4,16,9,120,16
"61126",3,1,20,3,8,30,120,16
"61127",1,1,95,5,8,3,120,16
"61128",3,1,6,2,7,30,120,16
"61129",5,1,4,6,7,19,120,16
"61130",7,1,47,0,15,7,120,16
"61131",21,0,17,2,13,18,88,13
"61132",10,0,5,0,13,30,88,13
"61133",18,0,15,1,9,13,88,13
"61134",9,1,5,6,11,30,88,13
"61135",22,1,21,2,15,6,88,13
"61136",4,1,53,5,12,5,88,13
"61137",1,0,4,6,10,14,88,13
"61138",4,0,6,1,14,30,88,13
"61139",9,0,20,3,10,30,88,13
"61140",5,1,5,1,18,8,88,13
"61141",49,1,37,5,19,17,88,13
"61142",9,1,7,1,13,17,88,13
"61143",12,0,9,3,11,16,88,13
"61144",11,0,12,0,19,30,88,13
"61145",9,1,32,4,21,4,88,13
"61146",3,1,53,5,9,1,88,13
"61147",4,1,20,0,19,7,88,13
"61148",7,1,46,5,17,11,88,13
"61149",1,0,6,5,9,2,88,13
"61150",1,0,5,5,16,26,88,13
"61151",3,1,37,4,10,3,88,13
"61152",1,1,6,3,12,30,88,13
"61153",4,0,13,5,8,12,88,13
"61154",2,0,7,0,10,30,88,13
"61155",15,1,6,5,13,30,88,13
"61156",7,0,4,2,6,16,88,13
"61157",3,0,14,4,19,5,88,13
"61158",1,0,20,5,11,5,88,13
"61159",3,0,37,1,7,10,88,13
"61160",10,1,4,6,11,14,88,13
"61161",4,1,17,1,15,30,88,13
"61162",4,1,5,5,10,30,88,13
"61163",2,1,34,2,15,19,88,13
"61164",4,1,7,6,11,30,88,13
"61165",5,1,7,4,7,30,88,13
"61166",1,1,10,1,11,13,88,13
"61167",23,0,30,0,7,13,88,13
"61168",1,0,6,1,22,22,88,13
"61169",11,0,13,3,8,7,88,13
"61170",8,1,4,3,16,27,88,13
"61171",18,0,6,0,11,30,88,13
"61172",3,1,6,6,12,30,88,13
"61173",4,1,4,0,20,11,88,13
"61174",4,1,10,2,16,24,88,13
"61175",5,0,6,4,10,30,88,13
"61176",7,0,14,6,15,15,88,13
"61177",6,1,8,6,10,6,88,13
"61178",1,1,20,0,15,30,88,13
"61179",2,1,43,5,10,7,88,13
"61180",10,1,59,6,23,7,88,13
"61181",2,1,34,3,10,19,88,13
"61182",8,1,5,0,12,4,88,13
"61183",2,1,13,0,10,30,88,13
"61184",1,1,48,5,14,30,88,13
"61185",1,0,5,0,17,1,81,15
"61186",9,1,4,5,16,30,30,6
"61187",12,0,5,3,9,30,29,13
"61188",16,1,31,0,12,23,107,19
"61189",10,1,28,0,11,8,69,15
"61190",10,1,18,3,10,8,69,15
"61191",50,1,24,6,16,9,69,15
"61192",17,1,8,0,17,28,69,15
"61193",19,0,6,0,18,5,69,15
"61194",10,1,38,0,14,4,69,15
"61195",7,0,12,4,9,30,69,15
"61196",17,1,13,2,13,30,69,15
"61197",8,1,15,0,18,0,69,15
"61198",6,1,23,6,23,7,69,15
"61199",1,1,4,5,21,30,69,15
"61200",7,0,5,3,10,2,22,11
"61201",3,1,10,0,11,30,70,11
"61202",11,1,43,0,16,14,81,15
"61203",3,1,32,1,14,8,81,15
"61204",9,1,24,2,15,19,81,15
"61205",6,0,8,2,15,20,81,15
"61206",16,0,15,2,18,30,81,15
"61207",10,0,54,5,14,6,81,15
"61208",10,0,4,2,16,3,81,15
"61209",14,1,17,0,11,7,81,15
"61210",13,1,9,2,17,30,81,15
"61211",9,1,16,0,8,21,81,15
"61212",3,0,29,4,16,4,81,15
"61213",6,0,15,1,16,4,81,15
"61214",9,1,5,1,16,11,81,15
"61215",13,1,17,2,10,16,77,7
"61216",8,0,5,0,14,15,63,9
"61217",10,1,6,0,10,19,63,9
"61218",4,1,12,5,16,9,63,9
"61219",12,1,13,1,15,0,63,9
"61220",17,1,5,1,13,30,63,9
"61221",5,1,33,0,14,1,63,9
"61222",16,0,12,0,21,10,63,9
"61223",4,0,12,1,9,19,63,9
"61224",1,0,7,4,18,15,63,9
"61225",5,0,15,2,15,15,71,16
"61226",1,1,11,3,12,30,116,1
"61227",1,1,13,1,19,28,116,1
"61228",4,0,4,0,15,30,116,1
"61229",1,1,7,5,15,30,116,1
"61230",3,1,6,0,9,1,67,20
"61231",5,1,9,6,16,30,67,20
"61232",4,1,55,0,22,6,67,20
"61233",2,1,4,3,17,10,67,20
"61234",12,1,27,6,9,16,67,20
"61235",9,1,6,1,15,30,67,20
"61236",4,1,32,5,17,3,67,20
"61237",13,1,41,0,11,17,67,20
"61238",9,1,57,4,10,14,67,20
"61239",10,1,4,2,13,27,67,20
"61240",3,0,4,5,15,30,67,20
"61241",26,1,31,0,12,23,67,20
"61242",9,0,9,3,21,30,67,20
"61243",3,0,15,1,10,30,67,20
"61244",2,1,10,5,14,30,67,20
"61245",3,1,10,6,17,30,67,20
"61246",6,0,4,1,23,8,67,20
"61247",10,1,20,3,14,16,67,20
"61248",16,1,19,6,11,30,67,20
"61249",17,1,11,1,9,30,67,20
"61250",14,1,22,6,17,30,67,20
"61251",5,1,26,5,13,6,67,20
"61252",11,1,47,0,15,7,67,20
"61253",5,1,84,0,21,3,67,20
"61254",4,1,29,4,17,6,67,20
"61255",11,1,10,4,9,30,67,20
"61256",12,0,8,0,9,30,67,20
"61257",4,1,8,4,5,30,67,20
"61258",19,0,21,1,10,6,67,20
"61259",11,0,4,5,15,30,67,20
"61260",18,1,18,1,6,10,67,20
"61261",6,1,27,2,21,19,67,20
"61262",7,1,23,1,12,22,67,20
"61263",10,0,4,3,19,4,67,20
"61264",30,0,9,1,18,30,67,20
"61265",5,0,4,5,15,6,67,20
"61266",7,0,4,2,8,30,67,20
"61267",12,1,34,4,12,14,67,20
"61268",13,1,56,6,15,6,67,20
"61269",1,1,10,0,13,30,67,20
"61270",1,1,15,5,10,18,67,20
"61271",2,0,8,4,13,30,67,20
"61272",6,1,46,6,12,7,67,20
"61273",4,1,11,5,18,13,67,20
"61274",5,1,4,3,11,30,67,20
"61275",31,1,23,4,10,24,67,20
"61276",8,1,11,3,12,7,67,20
"61277",8,1,6,5,13,5,67,20
"61278",7,1,59,4,11,3,67,20
"61279",8,1,4,0,11,9,67,20
"61280",11,1,6,2,18,30,67,20
"61281",3,1,17,5,13,7,67,20
"61282",12,1,24,3,15,30,67,20
"61283",3,1,25,2,13,2,67,20
"61284",8,1,4,3,8,20,67,20
"61285",18,1,5,1,13,30,67,20
"61286",1,0,4,0,8,30,67,20
"61287",8,1,9,1,10,30,67,20
"61288",3,1,7,6,22,6,67,20
"61289",3,0,4,0,20,8,67,20
"61290",22,1,5,6,10,30,67,20
"61291",1,1,16,1,23,11,67,20
"61292",26,1,7,6,10,7,67,20
"61293",9,0,7,0,15,30,67,20
"61294",12,1,95,5,8,3,67,20
"61295",26,0,5,0,12,15,67,20
"61296",10,1,20,4,13,25,67,20
"61297",8,0,11,0,12,15,67,20
"61298",7,1,5,0,12,30,67,20
"61299",10,1,85,0,16,2,67,20
"61300",7,0,4,6,13,5,67,20
"61301",7,1,15,1,11,7,67,20
"61302",6,0,6,2,12,30,67,20
"61303",5,1,11,0,17,24,67,20
"61304",11,1,8,5,13,30,67,20
"61305",5,0,9,5,19,30,67,20
"61306",8,1,6,3,11,10,67,20
"61307",17,1,29,3,8,24,67,20
"61308",2,1,27,0,12,11,67,20
"61309",8,1,12,1,20,8,67,20
"61310",3,1,5,6,13,29,67,20
"61311",3,0,4,2,13,12,67,20
"61312",9,1,12,1,20,7,67,20
"61313",13,1,56,6,11,7,67,20
"61314",8,1,6,3,8,3,67,20
"61315",7,0,4,4,11,3,67,20
"61316",9,0,4,0,16,30,67,20
"61317",15,1,6,3,12,10,67,20
"61318",3,0,4,0,16,7,67,20
"61319",17,1,13,1,16,30,67,20
"61320",2,1,46,0,14,1,67,20
"61321",4,1,5,0,14,11,67,20
"61322",19,1,16,6,8,14,67,20
"61323",1,0,27,6,14,3,67,20
"61324",3,1,5,5,22,28,67,20
"61325",14,0,4,2,13,30,67,20
"61326",3,1,9,6,13,30,67,20
"61327",8,1,19,6,19,30,67,20
"61328",21,1,50,1,10,10,67,20
"61329",1,1,7,0,2,7,67,20
"61330",10,1,12,1,15,30,67,20
"61331",13,0,6,0,7,8,67,20
"61332",10,1,19,6,7,19,67,20
"61333",7,1,24,2,15,19,67,20
"61334",16,1,64,0,8,8,67,20
"61335",2,1,17,3,13,29,67,20
"61336",7,0,6,5,9,30,67,20
"61337",8,1,49,1,5,21,67,20
"61338",6,1,24,1,15,13,67,20
"61339",6,1,7,1,9,30,67,20
"61340",11,1,66,5,17,4,67,20
"61341",17,0,4,0,15,21,67,20
"61342",9,1,84,6,14,13,67,20
"61343",1,0,9,6,21,4,67,20
"61344",2,1,5,0,16,30,67,20
"61345",6,0,5,1,10,30,67,20
"61346",12,0,4,5,16,30,67,20
"61347",10,1,28,6,10,20,67,20
"61348",3,1,4,5,15,18,67,20
"61349",6,1,5,0,11,30,67,20
"61350",15,1,33,2,11,15,67,20
"61351",16,0,12,2,17,30,67,20
"61352",6,1,37,4,13,7,67,20
"61353",11,1,15,0,12,28,67,20
"61354",4,1,24,0,13,30,67,20
"61355",8,0,10,6,16,9,67,20
"61356",22,0,12,0,9,7,67,20
"61357",5,1,5,0,12,30,67,20
"61358",8,1,4,2,13,29,67,20
"61359",2,0,5,4,22,30,67,20
"61360",11,1,13,1,18,30,67,20
"61361",7,1,16,6,16,5,67,20
"61362",8,1,91,6,12,6,67,20
"61363",6,1,5,1,9,30,67,20
"61364",17,1,35,0,18,7,67,20
"61365",7,1,9,1,7,7,67,20
"61366",9,1,8,0,16,13,67,20
"61367",3,1,9,1,16,28,67,20
"61368",15,0,5,1,9,15,67,20
"61369",14,1,63,3,20,2,67,20
"61370",9,1,11,0,23,5,67,20
"61371",4,1,14,1,20,7,67,20
"61372",3,1,31,0,10,28,67,20
"61373",10,1,13,0,13,14,67,20
"61374",5,1,13,0,14,6,67,20
"61375",5,1,5,0,17,12,67,20
"61376",5,1,18,4,11,30,67,20
"61377",5,1,53,0,11,11,67,20
"61378",4,1,65,1,11,5,67,20
"61379",5,1,13,5,12,7,67,20
"61380",6,1,4,6,8,1,67,20
"61381",14,1,60,0,9,8,67,20
"61382",46,0,12,0,7,2,67,20
"61383",4,1,12,3,8,10,67,20
"61384",1,1,9,2,16,14,67,20
"61385",23,1,32,5,10,30,67,20
"61386",7,1,8,3,23,10,67,20
"61387",13,1,55,2,15,7,67,20
"61388",3,1,6,0,11,12,67,20
"61389",29,0,9,6,8,25,67,20
"61390",9,0,18,5,12,30,67,20
"61391",3,1,8,1,16,15,67,20
"61392",5,1,6,2,8,28,67,20
"61393",5,1,4,4,10,30,67,20
"61394",7,0,6,3,10,30,67,20
"61395",1,1,20,1,16,17,67,20
"61396",7,0,6,1,13,30,67,20
"61397",18,1,23,6,23,7,67,20
"61398",7,1,13,5,12,2,67,20
"61399",13,1,23,1,18,24,67,20
"61400",3,1,12,5,18,18,67,20
"61401",6,1,36,0,17,25,67,20
"61402",11,1,4,2,7,17,67,20
"61403",10,0,4,5,15,8,67,20
"61404",5,1,19,2,12,6,67,20
"61405",14,1,60,6,17,6,67,20
"61406",1,1,4,2,12,7,67,20
"61407",10,0,16,2,16,3,67,20
"61408",11,0,58,0,23,5,67,20
"61409",2,1,5,2,13,19,67,20
"61410",8,1,54,0,8,7,67,20
"61411",3,1,4,0,14,27,67,20
"61412",8,1,45,4,17,12,67,20
"61413",8,1,44,1,11,10,67,20
"61414",22,1,25,5,8,30,67,20
"61415",18,1,4,6,16,30,67,20
"61416",2,0,4,5,18,30,67,20
"61417",11,0,9,3,14,3,67,20
"61418",4,0,4,2,16,30,67,20
"61419",6,0,5,2,18,25,67,20
"61420",16,0,25,4,16,9,67,20
"61421",21,1,13,1,17,25,67,20
"61422",3,1,5,5,15,7,67,20
"61423",1,1,11,1,8,7,67,20
"61424",2,1,10,0,9,30,67,20
"61425",4,1,15,0,17,6,67,20
"61426",4,1,18,5,19,5,67,20
"61427",1,1,33,3,11,30,67,20
"61428",6,1,69,3,14,7,67,20
"61429",10,1,11,3,19,30,67,20
"61430",3,1,7,0,12,14,67,20
"61431",5,1,18,1,12,9,67,20
"61432",6,1,26,6,9,20,67,20
"61433",28,0,8,6,14,30,67,20
"61434",14,1,13,6,18,5,67,20
"61435",8,1,5,5,16,26,67,20
"61436",7,1,12,3,15,9,67,20
"61437",6,1,6,2,17,13,67,20
"61438",4,1,5,3,11,30,67,20
"61439",20,1,43,4,15,7,67,20
"61440",6,1,9,6,16,7,67,20
"61441",4,1,7,0,12,6,67,20
"61442",5,1,14,6,16,30,67,20
"61443",22,0,4,0,14,30,67,20
"61444",11,1,4,2,14,9,67,20
"61445",6,1,18,1,12,28,67,20
"61446",4,1,5,5,19,30,67,20
"61447",3,1,56,3,20,3,67,20
"61448",2,1,18,3,20,22,67,20
"61449",7,1,15,0,10,8,67,20
"61450",4,0,11,0,17,7,67,20
"61451",8,1,7,2,17,14,67,20
"61452",3,1,6,1,13,9,53,16
"61453",2,1,34,5,8,8,53,16
"61454",3,1,88,5,18,3,53,16
"61455",1,1,13,2,10,6,53,16
"61456",1,0,5,0,17,30,53,16
"61457",22,0,12,4,8,6,53,16
"61458",11,0,4,4,15,30,117,19
"61459",2,1,70,5,9,2,117,19
"61460",13,1,19,3,19,9,117,19
"61461",2,1,23,0,12,8,117,19
"61462",9,1,13,1,10,30,117,19
"61463",11,1,46,0,18,7,50,19
"61464",13,1,10,5,21,6,116,1
"61465",9,0,6,0,9,7,116,1
"61466",3,1,14,6,15,30,116,1
"61467",17,0,6,3,17,30,116,1
"61468",10,0,7,1,16,30,34,1
"61469",16,1,6,1,15,11,58,1
"61470",11,0,19,0,12,9,67,20
"61471",4,0,4,4,16,30,67,20
"61472",12,1,23,3,16,17,79,1
"61473",5,0,4,5,1,3,79,1
"61474",11,1,10,2,9,30,79,1
"61475",7,1,9,1,11,2,79,1
"61476",2,0,8,0,14,22,74,17
"61477",2,1,49,0,23,3,52,1
"61478",10,0,18,0,15,14,21,16
"61479",4,1,4,2,14,9,92,18
"61480",23,1,29,0,9,6,92,18
"61481",10,1,11,2,17,30,69,15
"61482",32,0,9,4,12,30,69,15
"61483",4,0,5,1,10,14,74,17
"61484",6,0,11,1,11,22,5,13
"61485",3,0,9,1,9,30,107,19
"61486",4,1,4,0,15,14,38,1
"61487",17,1,7,1,13,24,38,1
"61488",3,1,90,0,9,4,24,4
"61489",8,0,4,3,10,30,43,3
"61490",7,1,13,6,17,30,43,3
"61491",4,0,8,5,16,11,43,3
"61492",4,0,8,2,12,0,60,17
"61493",11,0,18,1,15,30,60,17
"61494",4,1,4,1,17,30,93,3
"61495",6,1,12,1,20,7,93,3
"61496",1,1,34,3,13,4,93,3
"61497",3,1,77,3,10,3,93,3
"61498",11,1,14,0,16,30,93,3
"61499",5,0,15,1,10,30,93,3
"61500",17,0,4,3,15,13,93,3
"61501",16,1,98,0,17,4,93,3
"61502",8,1,96,6,8,4,93,3
"61503",17,1,5,0,9,30,93,3
"61504",6,1,37,0,13,7,93,3
"61505",6,0,16,6,16,8,100,21
"61506",5,1,4,5,19,7,100,21
"61507",10,1,40,0,9,5,100,21
"61508",1,1,6,5,10,3,100,21
"61509",11,0,15,5,9,18,100,21
"61510",6,0,6,6,11,7,115,7
"61511",5,1,68,5,15,5,115,7
"61512",15,1,7,4,8,30,115,7
"61513",1,1,20,2,9,21,115,7
"61514",5,1,27,3,15,9,6,2
"61515",9,0,6,4,9,10,50,19
"61516",2,1,18,5,10,7,50,19
"61517",4,0,8,3,11,30,50,19
"61518",4,1,5,5,16,11,12,9
"61519",4,1,17,6,13,12,12,9
"61520",7,0,7,6,10,8,12,9
"61521",5,0,17,1,9,14,37,1
"61522",4,0,37,1,10,7,131,9
"61523",3,0,24,1,15,5,102,18
"61524",24,0,21,4,15,14,94,7
"61525",7,0,4,5,15,30,17,13
"61526",10,0,5,3,21,8,17,13
"61527",22,1,10,1,15,19,17,13
"61528",2,1,15,6,15,14,21,16
"61529",9,0,7,0,10,19,21,16
"61530",21,1,23,5,5,15,21,16
"61531",9,1,14,2,17,15,21,16
"61532",11,1,30,6,7,4,21,16
"61533",4,0,34,5,18,8,45,19
"61534",16,1,14,3,22,29,66,6
"61535",1,1,10,4,17,27,48,14
"61536",1,1,6,0,8,30,48,14
"61537",3,1,10,3,11,30,48,14
"61538",7,1,14,1,8,21,48,14
"61539",8,1,21,6,17,13,48,14
"61540",3,0,5,2,14,11,48,14
"61541",20,0,10,5,21,6,48,14
"61542",11,1,16,0,16,8,48,14
"61543",1,1,100,3,18,2,53,16
"61544",7,1,6,0,9,16,53,16
"61545",3,1,8,1,10,30,53,16
"61546",2,1,6,3,13,3,53,16
"61547",4,1,13,4,18,4,53,16
"61548",3,1,11,6,13,30,53,16
"61549",43,0,6,2,10,22,53,16
"61550",8,1,16,0,16,11,9,9
"61551",17,1,11,5,12,12,9,9
"61552",2,0,6,3,7,5,9,9
"61553",26,1,9,6,16,30,9,9
"61554",15,0,4,0,13,30,84,16
"61555",11,0,10,3,11,28,84,16
"61556",5,0,7,5,12,30,84,16
"61557",4,0,17,5,10,30,84,16
"61558",1,0,7,3,19,8,47,11
"61559",8,1,12,3,11,30,45,19
"61560",4,1,12,4,14,25,71,16
"61561",12,1,10,6,17,30,71,16
"61562",8,1,17,2,11,15,78,19
"61563",11,1,4,6,13,6,4,9
"61564",13,1,7,6,9,30,4,9
"61565",8,1,49,4,19,10,4,9
"61566",12,0,5,1,7,6,4,9
"61567",5,1,13,0,17,30,4,9
"61568",2,0,4,6,12,27,4,9
"61569",4,0,4,0,14,30,120,16
"61570",14,1,7,6,11,13,120,16
"61571",28,1,55,6,16,7,120,16
"61572",9,1,8,3,13,30,120,16
"61573",4,1,6,3,11,30,50,19
"61574",1,1,16,1,11,7,50,19
"61575",4,1,42,3,9,6,50,19
"61576",3,1,13,1,13,30,50,19
"61577",4,1,16,6,8,30,50,19
"61578",5,1,6,2,8,30,50,19
"61579",9,0,7,3,16,28,50,19
"61580",3,1,7,0,16,30,50,19
"61581",4,0,9,2,15,9,120,16
"61582",1,1,67,3,14,5,120,16
"61583",1,0,4,1,12,30,120,16
"61584",15,1,22,1,14,30,54,17
"61585",3,0,22,6,20,8,54,17
"61586",2,1,5,3,12,24,54,17
"61587",7,1,8,3,8,30,54,17
"61588",3,1,15,6,8,7,54,17
"61589",10,1,31,0,9,13,54,17
"61590",14,0,8,4,10,3,54,17
"61591",15,0,37,0,19,7,98,7
"61592",2,1,17,3,18,2,98,7
"61593",3,1,9,3,9,17,98,7
"61594",17,0,6,2,18,30,98,7
"61595",12,1,21,1,17,2,98,7
"61596",1,1,29,0,10,2,98,7
"61597",6,1,22,1,11,10,98,7
"61598",2,1,4,5,14,17,98,7
"61599",2,1,12,1,20,24,98,7
"61600",8,0,4,4,12,30,98,7
"61601",5,0,6,5,18,30,98,7
"61602",4,1,30,4,18,7,98,7
"61603",4,0,4,3,12,30,98,7
"61604",14,1,9,6,20,30,98,7
"61605",4,1,19,0,19,14,98,7
"61606",3,1,8,5,0,18,98,7
"61607",2,1,21,2,14,8,98,7
"61608",3,1,18,3,17,30,98,7
"61609",3,0,21,0,16,6,98,7
"61610",3,1,33,6,13,0,98,7
"61611",5,1,4,4,15,30,98,7
"61612",6,0,8,6,16,30,85,17
"61613",14,0,14,0,21,25,56,18
"61614",23,0,6,6,18,29,21,16
"61615",6,1,6,0,15,30,45,19
"61616",25,0,5,4,22,30,45,19
"61617",28,1,4,3,14,30,45,19
"61618",2,1,7,4,8,30,45,19
"61619",13,0,29,5,6,24,45,19
"61620",2,1,27,0,12,6,45,19
"61621",2,0,23,1,17,24,45,19
"61622",9,1,48,2,17,6,45,19
"61623",33,0,5,0,14,9,88,13
"61624",4,0,8,0,17,10,130,14
"61625",10,1,6,3,11,10,130,14
"61626",28,0,5,5,22,30,130,14
"61627",17,0,4,5,16,3,31,7
"61628",2,1,46,2,21,7,31,7
"61629",4,1,12,6,0,10,31,7
"61630",11,0,6,1,13,30,69,15
"61631",6,1,16,2,12,15,69,15
"61632",14,0,7,6,11,30,69,15
"61633",3,0,11,1,13,30,83,4
"61634",3,1,6,0,17,30,37,1
"61635",1,0,7,4,20,11,37,1
"61636",24,0,20,6,15,22,37,1
"61637",19,1,9,1,11,30,37,1
"61638",3,0,10,0,11,16,37,1
"61639",25,0,10,1,15,19,37,1
"61640",8,0,7,0,14,16,37,1
"61641",13,1,10,3,17,30,37,1
"61642",2,0,10,5,9,13,9,9
"61643",14,0,10,0,16,29,9,9
"61644",28,1,22,2,16,12,9,9
"61645",23,0,16,5,7,8,9,9
"61646",5,1,23,2,19,19,9,9
"61647",4,0,4,1,12,25,9,9
"61648",9,1,15,0,11,30,116,1
"61649",12,0,12,0,14,30,21,16
"61650",9,0,4,0,19,7,21,16
"61651",1,0,5,0,16,30,85,17
"61652",3,1,12,1,20,8,72,13
"61653",14,0,7,1,12,30,72,13
"61654",3,0,5,2,15,15,28,5
"61655",6,0,25,1,11,24,73,11
"61656",3,1,25,6,13,24,98,7
"61657",25,0,10,5,21,6,111,17
"61658",10,0,7,4,15,13,22,11
"61659",10,0,8,3,14,6,22,11
"61660",3,0,5,4,16,16,45,19
"61661",9,0,10,0,10,22,45,19
"61662",15,1,18,0,15,14,45,19
"61663",4,0,15,3,12,29,45,19
"61664",12,1,100,0,10,4,45,19
"61665",26,0,4,2,8,30,45,19
"61666",3,0,10,0,9,11,45,19
"61667",28,0,6,2,21,2,45,19
"61668",10,1,25,1,12,7,45,19
"61669",7,1,7,1,14,12,45,19
"61670",12,1,11,1,13,24,52,1
"61671",7,1,6,6,14,30,52,1
"61672",12,1,15,1,15,9,52,1
"61673",4,1,5,0,9,7,52,1
"61674",13,0,4,5,17,30,52,1
"61675",4,0,11,3,7,27,52,1
"61676",5,1,5,1,13,30,52,1
"61677",24,1,13,0,9,30,52,1
"61678",5,1,17,2,5,9,52,1
"61679",7,1,7,5,17,30,52,1
"61680",12,1,4,3,11,30,52,1
"61681",6,1,5,0,16,28,52,1
"61682",15,1,10,6,18,26,52,1
"61683",10,0,12,2,21,9,52,1
"61684",16,1,21,0,16,4,52,1
"61685",10,1,14,5,20,9,52,1
"61686",4,0,5,6,15,4,52,1
"61687",12,1,9,0,21,6,52,1
"61688",2,0,14,0,17,21,52,1
"61689",7,1,4,0,12,30,52,1
"61690",16,0,12,1,14,15,52,1
"61691",14,1,45,0,11,9,52,1
"61692",4,1,15,0,22,30,52,1
"61693",9,0,10,6,19,30,8,3
"61694",4,0,10,6,14,30,8,3
"61695",4,0,33,4,14,6,8,3
"61696",12,0,23,6,10,14,8,3
"61697",7,0,7,6,8,30,8,3
"61698",3,1,18,4,11,7,108,16
"61699",2,0,4,5,11,30,20,11
"61700",10,0,8,4,15,23,49,12
"61701",10,1,17,1,13,15,112,3
"61702",9,0,10,5,22,7,112,3
"61703",11,1,15,0,13,30,89,13
"61704",7,1,14,2,14,9,94,7
"61705",1,1,44,0,16,6,94,7
"61706",13,1,7,6,11,13,94,7
"61707",6,1,39,3,18,5,94,7
"61708",20,1,8,0,12,30,129,1
"61709",13,0,15,1,10,30,83,4
"61710",4,1,20,6,15,30,83,4
"61711",13,0,17,2,9,13,83,4
"61712",15,1,7,6,8,6,83,4
"61713",6,1,8,6,9,24,83,4
"61714",5,0,4,5,14,30,83,4
"61715",8,1,38,0,19,13,83,4
"61716",7,0,10,1,8,23,83,4
"61717",17,1,9,2,13,30,83,4
"61718",10,0,44,1,10,5,83,4
"61719",23,0,4,1,9,24,83,4
